id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1008005,"One of the global targets for non-communicable diseases is to halt, by 2025, the rise in the age-standardised adult prevalence of diabetes at its 2010 levels. We aimed to estimate worldwide trends in diabetes, how likely it is for countries to achieve the global target, and how changes in prevalence, together with population growth and ageing, are affecting the number of adults with diabetes.We pooled data from population-based studies that had collected data on diabetes through measurement of its biomarkers. We used a Bayesian hierarchical model to estimate trends in diabetes prevalence—defined as fasting plasma glucose of 7·0 mmol/L or higher, or history of diagnosis with diabetes, or use of insulin or oral hypoglycaemic drugs—in 200 countries and territories in 21 regions, by sex and from 1980 to 2014. We also calculated the posterior probability of meeting the global diabetes target if …",Bin Zhou and Yuan Lu and Kaveh Hajifathalian and James Bentham and Mariachiara Di Cesare and Goodarz Danaei and Honor Bixby and Melanie J Cowan and Mohammed K Ali and Cristina Taddei and Wei-Cheng Lo and Barbara Reis-Santos and Gretchen A Stevens and Leanne M Riley and J Jaime Miranda and Peter Bjerregaard and Juan A Rivera and Heba M Fouad and Guansheng Ma and JC Mbanya and Stephen T McGarvey and Viswanathan Mohan and Altan Onat and Aida Pilav and Ambady Ramachandran and H Ben Romdhane and Christopher J Paciorek and James E Bennett and Majid Ezzati and Ziad A Abdeen and K Abdul Kadir and Niveen M Abu-Rmeileh and Benjamin Acosta-Cazares and Robert Adams and Wichai Aekplakorn and Carlos A Aguilar-Salinas and Charles Agyemang and Alireza Ahmadvand and Amani Rashed Al-Othman and Ala' Alkerwi and Philippe Amouyel and Antoinette Amuzu and Lars Bo Andersen and Sigmund A Anderssen and Ranjit Mohan Anjana and Hajer Aounallah-Skhiri and Tahir Aris and Nimmathota Arlappa and Dominique Arveiler and Felix K Assah and Mária Avdicová and Fereidoun Azizi and Nagalla Balakrishna and Piotr Bandosz and Carlo M Barbagallo and Alberto Barceló and Anwar M Batieha and Louise A Baur and Mikhail Benet and Antonio Bernabe-Ortiz and Sumit Bharadwaj and Santosh K Bhargava and Yufang Bi and Espen Bjertness and Marius B Bjertness and Cecilia Björkelund and Anneke Blokstra and Simona Bo and Bernhard O Boehm and Carlos P Boissonnet and Pascal Bovet and Imperia Brajkovich and Juergen Breckenkamp and Hermann Brenner and Lizzy M Brewster and Garry R Brian and Graziella Bruno and Anna Bugge and A Cabrera de León and Gunay Can and AP Cândido and Vincenzo Capuano and Axel C Carlsson and Maria J Carvalho and Felipe F Casanueva and Juan-Pablo Casas and Carmelo A Caserta and Katia Castetbon and Snehalatha Chamukuttan and Nishi Chaturvedi and Chien-Jen Chen and Fangfang Chen and Shuohua Chen and Ching-Yu Cheng and Angela Chetrit and Shu-Ti Chiou and Yumi Cho and Jerzy Chudek and Renata Cifkova and Frank Claessens and Hans Concin and Cyrus Cooper and Rachel Cooper and Simona Costanzo and Dominique Cottel and Chris Cowell and Ana B Crujeiras and Graziella D'Arrigo and Jean Dallongeville and Rachel Dankner and Luc Dauchet and Giovanni De Gaetano and Stefaan De Henauw and Mohan Deepa and Abbas Dehghan and Valerie Deschamps and Klodian Dhana and Augusto F Di Castelnuovo and Shirin Djalalinia and Kouamelan Doua and Wojciech Drygas and Yong Du and Vilnis Dzerve and Eruke E Egbagbe and Robert Eggertsen and Jalila El Ati and Roberto Elosua and Rajiv T Erasmus and Cihangir Erem and Gul Ergor and Louise Eriksen and J Escobedo-De La Peña and CH Fall and F Farzadfar and FJ Felix-Redondo and TS Ferguson and D Fernández-Bergés and M Ferrari and C Ferreccio and EJ Feskens and JD Finn and B Föger and LH Foo and AS Forslund and DK Francis and C Franco Mdo and OH Franco and G Frontera and T Furusawa and Z Gaciong,2245,4616374814745852569,The Lancet,10027,1513-1530,Elsevier,Worldwide trends in diabetes since 1980: a pooled analysis of 751 population-based studies with 4· 4 million participants,https://www.sciencedirect.com/science/article/pii/S0140673616006188,387,2016,/scholar?cites=4616374814745852569,Ey8XGUgAAAAJ:wBLCggQE-ToC

1008006,"BackgroundReducing high blood cholesterol, a risk factor for cardiovascular disease (CVD) events in people with and without a past history of coronary heart disease (CHD) is an important goal of pharmacotherapy. Statins are the first‐choice agents. Previous reviews of the effects of statins have highlighted their benefits in people with coronary artery disease. The case for primary prevention, however, is less clear.ObjectivesTo assess the effects, both harms and benefits, of statins in people with no history of CVD.",Fiona Taylor and Kirsten Ward and Theresa HM Moore and Margaret Burke and George Davey Smith and Juan P Casas and Shah Ebrahim,2143,5157413019742064281,Cochrane database of systematic reviews,1,,"John Wiley & Sons, Ltd",Statins for the primary prevention of cardiovascular disease,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004816.pub4/abstract,,2011,/scholar?cites=5157413019742064281,Ey8XGUgAAAAJ:0EnyYjriUFMC

1008007,"Blood pressure is a heritable trait 1 influenced by several biological pathways and responsive to environmental stimuli. Over one billion people worldwide have hypertension (≥ 140 mm Hg systolic blood pressure or≥ 90 mm Hg diastolic blood pressure) 2. Even small increments in blood pressure are associated with an increased risk of cardiovascular events 3. This genome-wide association study of systolic and diastolic blood pressure, which used a multi-stage design in 200,000 individuals of European descent, identified sixteen novel loci: six of these loci contain genes previously known or suspected to regulate blood pressure (GUCY1A3–GUCY1B3, NPR3–C5orf23, ADM, FURIN–FES, GOSR2, GNAS–EDN3); the other ten provide new clues to blood pressure physiology. A genetic risk score based on 29 genome-wide significant variants was associated with hypertension, left ventricular wall thickness, stroke …",Georg B Ehret and Patricia B Munroe and Kenneth M Rice and Murielle Bochud and Andrew D Johnson and Daniel I Chasman and Albert V Smith and Martin D Tobin and Germaine C Verwoert and Shih-Jen Hwang and Vasyl Pihur and Peter Vollenweider and Paul F O’Reilly and Najaf Amin and Jennifer L Bragg-Gresham and Alexander Teumer and Nicole L Glazer and Lenore Launer and Jing Hua Zhao and Yurii Aulchenko and Simon Heath and Siim Sober and Afshin Parsa and Jian’an Luan and Pankaj Arora and Abbas Dehghan and Feng Zhang and Gavin Lucas and Andrew A Hicks and Anne U Jackson and John F Peden and Toshiko Tanaka and Sarah H Wild and Igor Rudan and Wilmar Igl and Yuri Milaneschi and Alex N Parker and Cristiano Fava and John C Chambers and Ervin R Fox and Meena Kumari and Min Jin Go and Pim van der Harst and Wen Hong Linda Kao and Marketa Sjögren and DG Vinay and Myriam Alexander and Yasuharu Tabara and Sue Shaw-Hawkins and Peter H Whincup and Yongmei Liu and Gang Shi and Johanna Kuusisto and Bamidele Tayo and Mark Seielstad and Xueling Sim and Khanh-Dung Hoang Nguyen and Terho Lehtimäki and Giuseppe Matullo and Ying Wu and Tom R Gaunt and N Charlotte Onland-Moret and Matthew N Cooper and Carl GP Platou and Elin Org and Rebecca Hardy and Santosh Dahgam and Jutta Palmen and Veronique Vitart and Peter S Braund and Tatiana Kuznetsova and Cuno SPM Uiterwaal and Adebowale Adeyemo and Walter Palmas and Harry Campbell and Barbara Ludwig and Maciej Tomaszewski and Ioanna Tzoulaki and Nicholette D Palmer and Thor Aspelund and Melissa Garcia and Yen-Pei C Chang and Jeffrey R O’Connell and Nanette I Steinle and Diederick E Grobbee and Dan E Arking and Sharon L Kardia and Alanna C Morrison and Dena Hernandez and Samer Najjar and Wendy L McArdle and David Hadley and Morris J Brown and John M Connell and Aroon D Hingorani and Ian NM Day and Debbie A Lawlor and John P Beilby and Robert W Lawrence and Robert Clarke and Jemma C Hopewell and Halit Ongen and Albert W Dreisbach and Yali Li and J Hunter Young and Joshua C Bis and Mika Kähönen and Jorma Viikari and Linda S Adair and Nanette R Lee and Ming-Huei Chen and Matthias Olden and Cristian Pattaro and Judith A Hoffman Bolton and Anna Köttgen and Sven Bergmann and Vincent Mooser and Nish Chaturvedi and Timothy M Frayling and Muhammad Islam and Tazeen H Jafar and Jeanette Erdmann and Smita R Kulkarni and Stefan R Bornstein and Jürgen Grässler and Leif Groop and Benjamin F Voight and Johannes Kettunen and Philip Howard and Andrew Taylor and Simonetta Guarrera and Fulvio Ricceri and Valur Emilsson and Andrew Plump and Inês Barroso and Kay-Tee Khaw and Alan B Weder and Steven C Hunt and Yan V Sun and Richard N Bergman and Francis S Collins and Lori L Bonnycastle and Laura J Scott and Heather M Stringham and Leena Peltonen and Markus Perola and Erkki Vartiainen and Stefan-Martin Brand and Jan A Staessen and Thomas J Wang,1807,8003231049648615606,Nature,7367,103,Nature Publishing Group,Genetic variants in novel pathways influence blood pressure and cardiovascular disease risk,https://www.nature.com/articles/nature10405,478,2011,/scholar?cites=8003231049648615606,Ey8XGUgAAAAJ:hkOj_22Ku90C

1008008,"Raised blood pressure is an important risk factor for cardiovascular diseases and chronic kidney disease. We estimated worldwide trends in mean systolic and mean diastolic blood pressure, and the prevalence of, and number of people with, raised blood pressure, defined as systolic blood pressure of 140 mm Hg or higher or diastolic blood pressure of 90 mm Hg or higher.For this analysis, we pooled national, subnational, or community population-based studies that had measured blood pressure in adults aged 18 years and older. We used a Bayesian hierarchical model to estimate trends from 1975 to 2015 in mean systolic and mean diastolic blood pressure, and the prevalence of raised blood pressure for 200 countries. We calculated the contributions of changes in prevalence versus population growth and ageing to the increase in the number of adults with raised blood pressure.We …",Bin Zhou and James Bentham and Mariachiara Di Cesare and Honor Bixby and Goodarz Danaei and Melanie J Cowan and Christopher J Paciorek and Gitanjali Singh and Kaveh Hajifathalian and James E Bennett and Cristina Taddei and Ver Bilano and Rodrigo M Carrillo-Larco and Shirin Djalalinia and Shahab Khatibzadeh and Charles Lugero and Niloofar Peykari and Wan Zhu Zhang and Yuan Lu and Gretchen A Stevens and Leanne M Riley and Pascal Bovet and Paul Elliott and Dongfeng Gu and Nayu Ikeda and Rod T Jackson and Michel Joffres and Andre Pascal Kengne and Tiina Laatikainen and Tai Hing Lam and Avula Laxmaiah and Jing Liu and J Jaime Miranda and Charles K Mondo and Hannelore K Neuhauser and Johan Sundström and Liam Smeeth and Maroje Soric and Mark Woodward and Majid Ezzati and Leandra Abarca-Gómez and Ziad A Abdeen and Hanan Abdul Rahim and Niveen M Abu-Rmeileh and Benjamin Acosta-Cazares and Robert Adams and Wichai Aekplakorn and Kaosar Afsana and Carlos A Aguilar-Salinas and Charles Agyemang and Alireza Ahmadvand and Wolfgang Ahrens and Rajaa Al Raddadi and Rihab Al Woyatan and Mohamed M Ali and Ala'a Alkerwi and Eman Aly and Philippe Amouyel and Antoinette Amuzu and Lars Bo Andersen and Sigmund A Anderssen and Lars Ängquist and Ranjit Mohan Anjana and Daniel Ansong and Hajer Aounallah-Skhiri and Joana Araújo and Inger Ariansen and Tahir Aris and Nimmathota Arlappa and Krishna Aryal and Dominique Arveiler and Felix K Assah and Maria Cecilia F Assuncao and Mária Avdicová and Ana Azevedo and Fereidoun Azizi and Bontha V Babu and Suhad Bahijri and Nagalla Balakrishna and Piotr Bandosz and Jose R Banegas and Carlo M Barbagallo and Alberto Barcelo and Amina Barkat and Aluisio JD Barros and Mauro V Barros and Iqbal Bata and Anwar M Batieha and Louise A Baur and Robert Beaglehole and Habiba Ben Romdhane and Mikhail Benet and Lowell S Benson and Antonio Bernabe-Ortiz and Gailute Bernotiene and Heloisa Bettiol and Aroor Bhagyalaxmi and Sumit Bharadwaj and Santosh K Bhargava and Yufang Bi and Mukharram Bikbov and Peter Bjerregaard and Espen Bjertness and Cecilia Björkelund and Anneke Blokstra and Simona Bo and Martin Bobak and Heiner Boeing and Jose G Boggia and Carlos P Boissonnet and Vanina Bongard and Lutgart Braeckman and Imperia Brajkovich and Francesco Branca and Juergen Breckenkamp and Hermann Brenner and Lizzy M Brewster and Graziella Bruno and Anna Bugge and Con Burns and Michael Bursztyn and Antonio Cabrera de León and Joseph Cacciottolo and Christine Cameron and Günay Can and Ana Paula C Candido and Vincenzo Capuano and Viviane C Cardoso and Axel C Carlsson and Maria J Carvalho and Felipe F Casanueva and Juan-Pablo Casas and Carmelo A Caserta and Snehalatha Chamukuttan and Angelique W Chan and Queenie Chan and Himanshu K Chaturvedi and Nishi Chaturvedi and Chien-Jen Chen and Fangfang Chen and Huashuai Chen and Shuohua Chen and Zhengming Chen and Ching-Yu Cheng and Imane Cherkaoui Dekkaki and Angela Chetrit and Arnaud Chiolero and Shu-Ti Chiou and Adela Chirita-Emandi and Belong Cho,1151,9563227994665863150,The Lancet,10064,37-55,Elsevier,Worldwide trends in blood pressure from 1975 to 2015: a pooled analysis of 1479 population-based measurement studies with 19· 1 million participants,https://www.sciencedirect.com/science/article/pii/S0140673616319195,389,2017,/scholar?cites=9563227994665863150,Ey8XGUgAAAAJ:-uzm3Y7AvW0C

1008009,"A consensus has emerged that angiotensin-converting-enzyme (ACE) inhibitors and angiotensin-II receptor blockers (ARBs) have specific renoprotective effects. Guidelines specify that these are the drugs of choice for the treatment of hypertension in patients with renal disease. We sought to determine to what extent this consensus is supported by the available evidence.Electronic databases were searched up to January, 2005, for randomised trials assessing antihypertensive drugs and progression of renal disease. Effects on primary discrete endpoints (doubling of creatinine and end-stage renal disease) and secondary continuous markers of renal outcomes (creatinine, albuminuria, and glomerular filtration rate) were calculated with random-effect models. The effects of ACE inhibitors or ARBs in placebo-controlled trials were compared with the effects seen in trials that used an active …",Juan P Casas and Weiliang Chua and Stavros Loukogeorgakis and Patrick Vallance and Liam Smeeth and Aroon D Hingorani and Raymond J MacAllister,874,1166111130016773297,The lancet,9502,2026-2033,Elsevier,Effect of inhibitors of the renin-angiotensin system and other antihypertensive drugs on renal outcomes: systematic review and meta-analysis,https://www.sciencedirect.com/science/article/pii/S0140673605678142,366,2005,/scholar?cites=1166111130016773297,Ey8XGUgAAAAJ:u5HHmVD_uO8C

1008010,"To identify new susceptibility loci for psoriasis, we undertook a genome-wide association study of 594,224 SNPs in 2,622 individuals with psoriasis and 5,667 controls. We identified associations at eight previously unreported genomic loci. Seven loci harbored genes with recognized immune functions (IL28RA, REL, IFIH1, ERAP1, TRAF3IP2, NFKBIA and TYK2). These associations were replicated in 9,079 European samples (six loci with a combined P< 5× 10− 8 and two loci with a combined P< 5× 10− 7). We also report compelling evidence for an interaction between the HLA-C and ERAP1 loci (combined P= 6.95× 10− 6). ERAP1 plays an important role in MHC class I peptide processing. ERAP1 variants only influenced psoriasis susceptibility in individuals carrying the HLA-C risk allele. Our findings implicate pathways that integrate epidermal barrier dysfunction with innate and adaptive immune dysregulation in …",Amy Strange and Francesca Capon and Chris CA Spencer and Jo Knight and Michael E Weale and Michael H Allen and Anne Barton and Gavin Band and Céline Bellenguez and Judith GM Bergboer and Jenefer M Blackwell and Elvira Bramon and Suzannah J Bumpstead and Juan P Casas and Michael J Cork and Aiden Corvin and Panos Deloukas and Alexander Dilthey and Audrey Duncanson and Sarah Edkins and Xavier Estivill and Oliver Fitzgerald and Colin Freeman and Emiliano Giardina and Emma Gray and Angelika Hofer and Ulrike Hüffmeier and Sarah E Hunt and Alan D Irvine and Janusz Jankowski and Brian Kirby and Cordelia Langford and Jesús Lascorz and Joyce Leman and Stephen Leslie and Lotus Mallbris and Hugh S Markus and Christopher G Mathew and WH Irwin McLean and Ross McManus and Rotraut Mössner and Loukas Moutsianas and Åsa T Naluai and Frank O Nestle and Giuseppe Novelli and Alexandros Onoufriadis and Colin NA Palmer and Carlo Perricone and Matti Pirinen and Robert Plomin and Simon C Potter and Ramon M Pujol and Anna Rautanen and Eva Riveira-Munoz and Anthony W Ryan and Wolfgang Salmhofer and Lena Samuelsson and Stephen J Sawcer and Joost Schalkwijk and Catherine H Smith and Mona Ståhle and Zhan Su and Rachid Tazi-Ahnini and Heiko Traupe and Ananth C Viswanathan and Richard B Warren and Wolfgang Weger and Katarina Wolk and Nicholas Wood and Jane Worthington and Helen S Young and Patrick LJM Zeeuwen and Adrian Hayday and A David Burden and Christopher EM Griffiths and Juha Kere and André Reis and Gilean McVean and David M Evans and Matthew A Brown and Jonathan N Barker and Leena Peltonen and Peter Donnelly and Richard C Trembath and Genetic Analysis of Psoriasis Consortium & the Wellcome Trust Case Control Consortium 2,841,16537887036069621542,Nature genetics,11,985,Nature Publishing Group,A genome-wide association study identifies new psoriasis susceptibility loci and an interaction between HLA-C and ERAP1,https://www.nature.com/articles/ng.694.pdf?origin=ppub,42,2010,/scholar?cites=16537887036069621542,Ey8XGUgAAAAJ:ipzZ9siozwsC

